invoice_id,list_of_goods,customer_id
11233406,"['fromage blanc', 'pokemon sword', 'ratchet & clank', 'pokemon scarlet', 'pasta', 'minecraft', 'babies food', 'cookies', 'cooking oil']",33549
8820524,"['bramble', 'dessert wine', 'shallot', 'beer', 'airpods', 'oil', 'honey', 'vegetables mix', 'ratchet & clank', 'champagne', 'shrimp', 'muffins', 'white wine', 'pepper', 'phone car charger', 'light mayo']",22060
9786342,"['cake', 'beer', 'gadget for tiktok streaming', 'airpods', 'pokemon scarlet', 'pancakes', 'energy drink', 'mint', 'bluetooth headphones', 'protein bar']",21308
10713644,"['candy bars', 'soup', 'napkins', 'mashed potato', 'oil', 'muffins', 'yogurt cake', 'pet food', 'corn', 'green beans', 'body spray', 'cooking oil']",9644
11152396,"['dessert wine', 'napkins', 'cereals', 'frozen vegetables', 'oil', 'ham', 'olive oil', 'barbecue sauce', 'cooking oil', 'green grapes']",5072
64764,"['oil', 'ketchup', 'gums', 'muffins', 'eggs', 'olive oil']",30838
8630903,"['final fantasy XIX', 'olive oil', 'gadget for tiktok streaming', 'catfish', 'ratchet & clank', 'pancakes', 'energy drink', 'ratchet & clank 2', 'iMac', 'tomato sauce', 'protein bar']",8789
10231471,"['bramble', 'dessert wine', 'candy bars', 'cider', 'phone charger', 'beer', 'mashed potato', 'gluten free bar', 'champagne', 'brownies', 'white wine', 'butter', 'bluetooth headphones', 'french wine']",24438
9804273,"['shallot', 'pasta', 'babies food', 'pet food']",7838
7205244,"['light cream', 'oil', 'champagne', 'tomatoes', 'milk', 'white wine', 'spinach', 'toilet paper', 'barbecue sauce', 'phone car charger', 'green grapes']",4795
3911335,"['hot dogs', 'napkins', 'mashed potato', 'mineral water', 'oil', 'avocado', 'mayonnaise', 'tomato sauce', 'whole weat flour', 'white wine', 'chicken', 'salad', 'barbecue sauce', 'french wine']",26659
7869364,"['candy bars', 'tooth brush', 'soup', 'rice', 'pokemon scarlet', 'shrimp', 'muffins', 'babies food', 'megaman zero', 'ratchet & clank 2']",7376
8188356,"['phone charger', 'champagne', 'whole weat flour', 'ham', 'salad', 'bluetooth headphones']",33396
9495988,"['shampoo', 'napkins', 'cologne', 'strong cheese', 'french fries', 'airpods', 'ratchet & clank', 'fresh bread', 'hand protein bar', 'pet food', 'burgers', 'tomato sauce', 'cooking oil']",32685
8162213,"['cake', 'napkins', 'cooking oil', 'ratchet & clank', 'cream', 'champagne', 'escalope', 'pet food', 'babies food', 'burgers', 'cookies']",21890
5186984,"['black tea', 'toothpaste', 'minecraft', 'babies food', 'water spray', 'tomato sauce', 'tea']",12538
7221118,"['mineral water', 'toothpaste', 'tomatoes', 'green beans', 'cooking oil']",24233
8062990,"['black beer', 'cider', 'spaghetti', 'beer', 'french fries', 'catfish', 'white wine', 'green tea']",15261
10772227,"['bramble', 'cake', 'oatmeal', 'antioxydant juice', 'eggplant', 'shrimp', 'yogurt cake', 'fresh tuna', 'mushroom cream sauce']",31190
1287138,"['chocolate', 'oil', 'black tea', 'toilet paper', 'whole weat flour', 'cologne', 'chicken', 'barbecue sauce', 'cooking oil']",733
276595,"['iphone 10', 'iPad', 'oatmeal', 'energy bar', 'laptop', 'gadget for tiktok streaming', 'avocado', 'energy drink', 'brownies', 'phone car charger', 'megaman zero 2', 'vacuum cleaner']",7229
276595,"['iphone 10', 'iPad', 'oatmeal', 'energy bar', 'laptop', 'gadget for tiktok streaming', 'avocado', 'energy drink', 'brownies', 'phone car charger', 'megaman zero 2', 'vacuum cleaner']",6620
246289,"['light cream', 'hot dogs', 'eggplant', 'mashed potato', 'avocado', 'flax seed', 'strawberries', 'vegetables mix', 'tomatoes', 'melons', 'chicken', 'cauliflower']",28521
8844428,"['soda', 'final fantasy XIX', 'cake', 'whole wheat rice', 'honey', 'almonds', 'salmon']",4148
2313183,"['cake', 'antioxydant juice', 'samsung galaxy 10', 'deodorant', 'gums', 'pet food', 'cologne', 'toilet paper', 'barbecue sauce', 'salt']",2415
2564373,"['cereals', 'airpods', 'white wine', 'barbecue sauce', 'fresh tuna']",3732
8768940,"['light cream', 'cereals', 'asparagus', 'carrots', 'tomatoes', 'eggs', 'cookies', 'megaman zero 4']",30731
1662589,"['shampoo', 'whole wheat rice', 'rice', 'turkey', 'frozen smoothie', 'pokemon scarlet', 'fresh bread', 'ratchet & clank', 'babies food', 'minecraft', 'half-life 2', 'cookies', 'herb & pepper', 'cooking oil']",18058
11979926,"['oil', 'cat food', 'cooking oil']",29586
162269,"['hot dogs', 'oatmeal', 'mashed potato', 'deodorant', 'black tea', 'light mayo', 'chicken', 'barbecue sauce', 'tea']",3463
2613627,"['soup', 'napkins', 'mint green tea', 'mineral water', 'oil', 'bacon', 'deodorant', 'black tea', 'cereals', 'cauliflower', 'olive oil', 'mayonnaise', 'final fantasy XX', 'chicken', 'mint', 'barbecue sauce', 'fresh tuna', 'green grapes']",21923
2416024,"['whole wheat rice', 'pokemon violet', 'pokemon sword', 'ratchet & clank', 'pet food', 'body spray', 'bluetooth headphones']",31678
11990905,"['soup', 'napkins', 'mashed potato', 'sparkling water', 'toilet paper', 'shrimp', 'gums', 'brownies', 'pokemon scarlet', 'salmon', 'eggs', 'cologne', 'chicken', 'barbecue sauce']",2147
55589,"['napkins', 'mushroom cream sauce', 'salad', 'black tea', 'iMac', 'mint', 'cauliflower']",6498
2742989,"['candy bars', 'sparkling water', 'pokemon sword', 'minecraft', 'escalope', 'yogurt cake', 'burgers', 'green tea']",18686
158265,"['ratchet & clank', 'minecraft', 'escalope']",6727
4380182,"['cake', 'hot dogs', 'olive oil', 'low fat yogurt', 'milk', 'gums', 'ham', 'toilet paper']",29490
696667,"['cottage cheese', 'oil', 'sparkling water', 'milk', 'escalope', 'spinach', 'iMac', 'mint', 'salt', 'cooking oil', 'tea']",33738
6017155,"['candy bars', 'cake', 'oil', 'shower gel', 'whole weat flour', 'muffins', 'cooking oil', 'tea']",413
6471933,"['light cream', 'napkins', 'zucchini', 'turkey', 'ratchet & clank', 'fresh bread', 'parmesan cheese', 'minecraft', 'babies food', 'ratchet & clank 2']",8084
9191079,"['candy bars', 'whole wheat rice', 'oil', 'milk', 'almonds', 'olive oil', 'cooking oil']",33837
1735371,"['cake', 'zucchini', 'megaman zero 3', 'laptop', 'oil', 'pancakes', 'muffins', 'cooking oil', 'tea']",30443
10489250,"['whole wheat pasta', 'cottage cheese', 'razor', 'barbecue sauce', 'champagne', 'salmon', 'spinach', 'bluetooth headphones', 'fresh tuna']",945
6908275,"['shallot', 'cotton buds', 'energy bar', 'pokemon violet', 'ketchup', 'flax seed', 'asparagus', 'shower gel', 'pokemon scarlet', 'shrimp', 'tomatoes', 'trout']",16150
11502566,"['candy bars', 'protein bar', 'cake', 'napkins', 'spaghetti', 'meatballs', 'light cream', 'cottage cheese', 'cereals', 'oil', 'milk', 'white wine', 'burgers', 'tomato sauce', 'cooking oil', 'mushroom cream sauce']",31013
4744237,"['chocolate', 'shallot', 'asparagus', 'shower gel', 'tomatoes', 'carrots', 'minecraft', 'brownies', 'almonds', 'salmon', 'cookies', 'barbecue sauce']",9909
1935786,"['iphone 10', 'whole wheat pasta', 'airpods', 'pancakes', 'energy drink', 'trout', 'half-life 2']",30449
7841681,"['iphone 10', 'rice', 'turkey', 'ketchup', 'pokemon scarlet', 'champagne', 'blueberries', 'bluetooth headphones']",12991
8649059,"['toilet paper', 'oil', 'olive oil']",9285
3354943,"['iphone 10', 'oatmeal', 'french fries', 'champagne', 'tomato juice', 'zucchini']",24067
3091042,"['candy bars', 'cake', 'meatballs', 'cereals', 'oil', 'ketchup', 'bacon', 'ground beef', 'megaman zero 4', 'butter', 'tea']",19056
11906566,"['soup', 'cake', 'oil', 'portal', 'ratchet & clank', 'babies food', 'cookies']",4937
8945154,"['cider', 'dessert wine', 'cake', 'samsung galaxy 10', 'white wine']",14262
10318477,"['bramble', 'spaghetti', 'sparkling water', 'pokemon sword', 'ratchet & clank', 'milk', 'gums', 'pancakes', 'minecraft', 'babies food', 'spinach', 'olive oil', 'ratchet & clank 2']",3250
2416250,"['cake', 'napkins', 'cottage cheese', 'rice', 'pokemon shield', 'cereals', 'oil', 'catfish', 'babies food', 'salmon', 'tomato juice', 'cooking oil']",13007
9268052,"['cider', 'pokemon sword', 'parmesan cheese', 'white wine', 'cologne', 'cookies']",7123
12051879,"['candy bars', 'cake', 'rice', 'strong cheese', 'oil', 'pet food', 'ham', 'canned_tuna', 'ratchet & clank 3', 'cooking oil', 'tea']",7080
11242284,"['candy bars', 'cake', 'strong cheese', 'cereals', 'oil', 'gadget for tiktok streaming', 'mayonnaise', 'whole weat flour', 'babies food', 'olive oil', 'protein bar']",32046
9032993,"['soup', 'cake', 'frozen vegetables', 'oil', 'asparagus', 'vegetables mix', 'chicken', 'cooking oil', 'green grapes']",14159
8110635,"['oatmeal', 'meatballs', 'eggplant', 'asparagus', 'pokemon sword', 'pokemon scarlet', 'muffins', 'minecraft', 'babies food', 'pet food', 'cologne', 'tomato sauce', 'ratchet & clank 2']",23635
11181322,"['candy bars', 'cake', 'mineral water', 'oil', 'avocado', 'cream', 'nonfat milk', 'pancakes', 'half-life 2', 'pepper', 'cookies', 'body spray', 'mint', 'cooking oil']",13538
4668609,"['yams', 'cookies', 'turkey', 'airpods', 'pokemon scarlet', 'mayonnaise', 'ratchet & clank', 'babies food', 'portal 2', 'burgers', 'fresh tuna', 'ratchet & clank 2']",5733
487695,"['shallot', 'antioxydant juice', 'oil', 'burger sauce', 'brownies', 'pasta', 'babies food', 'ham', 'corn', 'escalope', 'chicken', 'barbecue sauce']",26111
7781888,"['light cream', 'ratchet & clank', 'toothpaste', 'burgers', 'barbecue sauce']",18695
11189340,"['trout', 'iMac', 'gadget for tiktok streaming', 'ratchet & clank']",20867
305191,"['bramble', 'black beer', 'beer', 'french fries', 'gluten free bar', 'almonds', 'white wine', 'chicken', 'toilet paper']",9812
3007502,"['cider', 'chocolate', 'cake', 'soup', 'dessert wine', 'beer', 'honey', 'toothpaste', 'white wine', 'salmon', 'phone car charger', 'water spray', 'megaman zero 2', 'bluetooth headphones']",16981
10044809,"['cider', 'grated cheese', 'strong cheese', 'olive oil', 'oil', 'portal', 'gums', 'toilet paper', 'cooking oil']",14737
1564255,"['spaghetti', 'turkey', 'frozen smoothie', 'sparkling water', 'champagne', 'cream', 'muffins', 'salmon', 'phone car charger', 'french wine']",22876
6686276,"['cake', 'oatmeal', 'mint green tea', 'frozen smoothie', 'fresh bread', 'hand protein bar', 'shrimp', 'ham', 'light mayo', 'olive oil', 'barbecue sauce', 'fresh tuna']",32581
2685450,"['candy bars', 'chicken', 'oil', 'cologne']",21986
9742453,"['cooking oil', 'grated cheese', 'ketchup', 'oil', 'shower gel', 'muffins', 'cologne', 'toilet paper', 'french wine']",9633
12208406,"['spaghetti', 'avocado', 'fromage blanc', 'champagne', 'herb & pepper', 'salmon', 'iMac', 'bluetooth headphones', 'chocolate bread']",28848
7753496,"['cider', 'energy bar', 'laptop', 'gadget for tiktok streaming', 'megaman zero 2', 'pancakes', 'energy drink', 'carrots', 'toothpaste', 'iMac', 'ratchet & clank 2']",4378
8643836,"['cider', 'black beer', 'shampoo', 'beer', 'seabass', 'champagne', 'babies food', 'white wine']",30692
10488885,"['soup', 'strong cheese', 'ring light', 'fresh bread', 'mayonnaise', 'gums', 'light mayo', 'butter']",20617
7633792,"['mint green tea', 'avocado', 'blueberries', 'megaman zero 2', 'bluetooth headphones']",4916
7166747,"['candy bars', 'cotton buds', 'napkins', 'rice', 'pasta', 'cookies']",24571
11494751,"['candy bars', 'french fries', 'oil', 'fresh tuna', 'vegetables mix', 'fresh bread', 'whole weat flour', 'escalope', 'olive oil', 'mint', 'tomato sauce', 'cooking oil']",31357
1876358,"['cider', 'dessert wine', 'mineral water', 'gadget for tiktok streaming', 'bluetooth headphones', 'sparkling water', 'mayonnaise', 'muffins', 'chili', 'chutney']",11045
12054280,"['yams', 'oil', 'ratchet & clank', 'carrots', 'babies food', 'white wine', 'spinach', 'cologne', 'chicken', 'tomato sauce', 'cooking oil']",22359
4650337,"['oil', 'ketchup', 'gums', 'parmesan cheese', 'hand protein bar', 'olive oil', 'tomato sauce']",36
4107077,"['flax seed', 'sparkling water', 'champagne', 'salmon', 'bluetooth headphones', 'french wine', 'tea']",1957
2325422,"['candy bars', 'light cream', 'french fries', 'catfish', 'cooking oil']",18357
1737675,"['rice', 'french fries', 'bacon', 'shrimp', 'minecraft', 'babies food', 'ratchet & clank 3', 'body spray', 'red wine', 'cooking oil']",5087
7274189,"['cake', 'strawberries', 'muffins', 'pet food', 'sandwich', 'eggs', 'protein bar']",14391
674421,"['cottage cheese', 'laptop', 'cereals', 'portal', 'fresh tuna', 'sparkling water', 'pokemon scarlet', 'champagne', 'bluetooth headphones', 'half-life: alyx']",16795
602986,"['final fantasy XIX', 'whole wheat pasta', 'mineral water', 'strawberries', 'asparagus', 'tomatoes', 'carrots', 'ham', 'vacuum cleaner', 'zucchini', 'cauliflower']",21397
5927470,"['whole wheat pasta', 'zucchini', 'eggs']",3106
6002867,"['whole wheat rice', 'razor', 'flax seed', 'ratchet & clank', 'whole weat flour', 'minecraft', 'babies food', 'cooking oil']",27089
2274692,"['tooth brush', 'cereals', 'flax seed', 'asparagus', 'french wine', 'metroid fusion']",17580
43628,"['candy bars', 'cake', 'olive oil', 'oil', 'airpods', 'shower gel', 'vegetables mix', 'fresh bread', 'milk', 'gums', 'ham', 'ratchet & clank 2', 'butter', 'cooking oil']",16320
2630852,"['water spray', 'oil', 'portal', 'tea']",2601
7367595,"['iphone 10', 'shallot', 'laptop', 'trout', 'almonds', 'minecraft', 'red wine']",14693
531173,"['champagne', 'brownies', 'meatballs', 'chutney']",3631
5289453,"['cotton buds', 'mineral water', 'avocado', 'asparagus', 'milk', 'tomatoes', 'carrots', 'spinach', 'herb & pepper']",874
10559694,"['bramble', 'iPad', 'pokemon shield', 'gadget for tiktok streaming', 'cream', 'energy drink', 'metroid prime', 'olive oil', 'protein bar']",14099
8313857,"['cake', 'antioxydant juice', 'mineral water', 'green grapes', 'flax seed', 'asparagus', 'megaman zero 2', 'tomatoes', 'melons', 'green beans', 'megaman zero', 'zucchini', 'cauliflower']",13447
1597725,"['strong cheese', 'cream', 'carrots', 'tomatoes', 'zucchini']",31948
10745207,"['chocolate', 'sparkling water', 'pancakes', 'energy drink', 'half-life 2', 'phone car charger', 'half-life: alyx', 'tea']",6358
2183744,"['candy bars', 'final fantasy XIX', 'soup', 'napkins', 'oil', 'milk', 'gums', 'cooking oil', 'cauliflower']",12085
419815,"['iphone 10', 'protein bar', 'whole wheat rice', 'cottage cheese', 'grated cheese', 'fresh tuna', 'champagne', 'pet food', 'final fantasy XX', 'bluetooth headphones', 'zucchini']",12610
10532886,"['cider', 'black beer', 'bramble', 'dessert wine', 'spaghetti', 'beer', 'samsung galaxy 10', 'oil', 'flax seed', 'low fat yogurt', 'champagne', 'trout', 'mint green tea', 'red wine', 'green tea']",17917
7404237,"['mint green tea', 'babies food', 'salmon', 'cologne', 'chicken', 'herb & pepper']",7372
585096,"['fresh bread', 'oil', 'megaman zero 3', 'ground beef']",28575
3879342,"['cake', 'rice', 'cereals', 'oil', 'fresh bread', 'whole weat flour', 'green tea', 'canned_tuna', 'olive oil', 'cooking oil']",10161
10913018,"['napkins', 'pokemon violet', 'minecraft', 'burgers', 'megaman zero', 'zucchini']",6727
8511303,"['cake', 'meatballs', 'oil', 'seabass', 'bacon', 'asparagus', 'corn', 'ground beef', 'mint', 'butter', 'cat food', 'ratchet & clank 2']",8864
10649374,"['carrots', 'pasta', 'babies food', 'minecraft', 'escalope', 'eggs', 'yogurt cake', 'portal 2', 'salmon', 'ratchet & clank 2']",10936
1834385,"['shallot', 'oatmeal', 'pokemon violet', 'ratchet & clank', 'milk', 'babies food', 'pet food', 'escalope', 'burgers']",23927
374147,"['laptop', 'turkey', 'champagne', 'herb & pepper', 'blueberries', 'escalope', 'babies food', 'chutney', 'fresh tuna']",1390
11849164,"['candy bars', 'soda', 'cake', 'napkins', 'soup', 'french fries', 'oil', 'gadget for tiktok streaming', 'asparagus', 'pokemon scarlet', 'carrots', 'tomatoes', 'yogurt cake', 'body spray', 'herb & pepper', 'cooking oil']",10112
4735877,"['pickles', 'burgers', 'hot dogs', 'frozen vegetables', 'dog food', 'carrots', 'tomatoes', 'ham', 'green beans', 'zucchini']",30274
475145,"['cottage cheese', 'grated cheese', 'mint green tea', 'fresh bread', 'babies food', 'megaman zero', 'green tea']",20838
11266064,"['cake', 'oil', 'tomatoes']",15361
7750110,"['napkins', 'spaghetti', 'cottage cheese', 'mashed potato', 'butter', 'rice', 'zucchini', 'ratchet & clank', 'fresh bread', 'babies food', 'burgers', 'red wine', 'ratchet & clank 2']",16656
2397259,"['oatmeal', 'meatballs', 'cooking oil', 'ratchet & clank', 'hand protein bar', 'green tea', 'pet food', 'escalope', 'babies food', 'burgers', 'toilet paper', 'ratchet & clank 2']",23490
9656489,"['cider', 'energy bar', 'oil', 'yogurt cake', 'megaman zero 2', 'chutney', 'cooking oil']",3073
4772661,"['energy bar', 'pokemon shield', 'avocado', 'ratchet & clank', 'milk', 'fresh bread', 'half-life 2', 'ratchet & clank 2']",32259
3374231,"['cider', 'shampoo', 'beer', 'fresh tuna', 'dog food', 'canned_tuna', 'white wine', 'bluetooth headphones', 'french wine']",16470
11366867,"['catfish', 'asparagus', 'pancakes', 'carrots', 'tomatoes', 'parmesan cheese', 'mushroom cream sauce']",16133
300016,"['candy bars', 'soup', 'cake', 'spaghetti', 'cat food', 'oil', 'black tea', 'megaman zero 4', 'toilet paper', 'pet food', 'metroid prime', 'cologne', 'chicken', 'barbecue sauce', 'fresh tuna']",13198
4204965,"['spaghetti', 'cottage cheese', 'samsung galaxy 10', 'airpods', 'ratchet & clank', 'pancakes', 'milk', 'babies food', 'minecraft', 'cooking oil']",24668
7501168,"['dessert wine', 'soup', 'rice', 'ratchet & clank', 'whole weat flour', 'minecraft', 'babies food', 'eggs', 'burgers', 'megaman zero 4', 'metroid fusion']",16295
1962139,"['black beer', 'oatmeal', 'frozen smoothie', 'avocado', 'ratchet & clank', 'champagne', 'shrimp', 'parmesan cheese', 'ratchet & clank 3', 'bluetooth headphones', 'half-life: alyx']",19479
1940260,"['energy bar', 'oil', 'energy drink', 'ratchet & clank 3', 'blueberries', 'metroid prime', 'phone car charger', 'ratchet & clank 2', 'protein bar']",17823
11433953,"['ketchup', 'energy drink', 'half-life 2', 'ground beef', 'phone car charger', 'iMac']",12860
1565977,"['spaghetti', 'energy bar', 'champagne', 'mint green tea', 'chutney']",3124
5276496,"['soup', 'bacon', 'gums', 'escalope', 'herb & pepper', 'tea']",9003
5973639,"['protein bar', 'cake', 'hot dogs', 'pancakes', 'green tea', 'metroid fusion']",682
10535931,"['pokemon shield', 'gadget for tiktok streaming', 'airpods', 'deodorant', 'energy drink', 'phone car charger', 'iMac', 'red wine', 'protein bar']",30229
11624359,"['cooking oil', 'salmon']",15944
2815970,"['candy bars', 'soup', 'bramble', 'ketchup', 'strawberries', 'oil', 'airpods', 'megaman zero 4', 'gums', 'olive oil', 'salad', 'chutney', 'body spray']",27577
3663037,"['whole wheat pasta', 'meatballs', 'oil', 'catfish', 'mayonnaise', 'shrimp', 'burgers']",539
4531127,"['shallot', 'frozen vegetables', 'bacon', 'oil', 'asparagus', 'carrots', 'body spray']",2551
11410679,"['champagne', 'gums', 'cream', 'tomato juice', 'cooking oil']",2239
9683772,"['candy bars', 'soda', 'turkey', 'oil', 'asparagus', 'carrots', 'white wine', 'blueberries', 'burgers', 'olive oil', 'cooking oil']",24015
8138458,"['cream', 'trout', 'napkins', 'rice']",14211
4773316,"['soup', 'cake', 'napkins', 'whole wheat rice', 'iPad', 'oil', 'asparagus', 'melons', 'yogurt cake', 'light mayo', 'cooking oil', 'mushroom cream sauce']",2789
2544660,"['yams', 'tooth brush', 'pokemon violet', 'dog food', 'spinach', 'shower gel', 'megaman zero', 'pokemon scarlet', 'milk', 'toilet paper', 'minecraft', 'pet food', 'ratchet & clank 3', 'burgers', 'iMac', 'bluetooth headphones', 'body spray']",30296
10097419,"['frozen vegetables', 'oil', 'gums', 'vacuum cleaner', 'cooking oil', 'tea']",7529
10035435,"['soda', 'cotton buds', 'frozen vegetables', 'asparagus', 'toothpaste', 'tomatoes', 'carrots', 'pepper', 'herb & pepper']",31550
1969407,"['candy bars', 'spaghetti', 'flax seed', 'sparkling water', 'gums', 'sandwich', 'salmon', 'butter', 'tea']",31237
1028180,"['mashed potato', 'frozen vegetables', 'asparagus', 'toothpaste', 'carrots', 'tomatoes', 'trout', 'cologne', 'herb & pepper', 'ratchet & clank 2']",33735
4467156,"['shampoo', 'iPad', 'laptop', 'energy drink', 'whole weat flour', 'yogurt cake', 'half-life 2', 'iMac', 'protein bar']",20747
3478192,"['ratchet & clank', 'minecraft', 'avocado', 'pet food']",21411
7220331,"['shampoo', 'ring light', 'oil', 'pokemon sword', 'cream', 'babies food', 'portal 2', 'tomato sauce']",25464
9153602,"['mashed potato', 'airpods', 'avocado', 'shower gel', 'ratchet & clank', 'fresh bread', 'milk', 'minecraft', 'babies food', 'pet food', 'half-life: alyx', 'cookies', 'cooking oil']",23660
9377669,"['pokemon shield', 'dog food', 'pokemon scarlet', 'minecraft', 'babies food', 'cologne', 'butter', 'ratchet & clank 2']",12261
9292930,"['soup', 'cake', 'spaghetti', 'grated cheese', 'french fries', 'oil', 'black tea', 'cream', 'milk', 'babies food', 'cooking oil', 'tea']",3259
11159048,"['tooth brush', 'bacon', 'fresh bread', 'ratchet & clank', 'carrots', 'olive oil', 'french wine']",21241
4469302,"['pokemon sword', 'ratchet & clank', 'milk', 'muffins', 'babies food', 'minecraft', 'megaman zero 4', 'bluetooth headphones', 'cooking oil']",32457
4347297,"['cider', 'cologne', 'frozen vegetables', 'airpods', 'flax seed', 'deodorant', 'asparagus', 'chicken', 'tomatoes', 'melons', 'green beans', 'megaman zero 4', 'herb & pepper', 'body spray', 'tea']",6267
191720,"['cake', 'napkins', 'phone charger', 'oil', 'tomatoes', 'melons', 'carrots', 'blueberries', 'zucchini']",12732
9781081,"['tooth brush', 'frozen smoothie', 'oil', 'salmon', 'olive oil']",2559
1466365,"['shallot', 'mashed potato', 'frozen vegetables', 'avocado', 'asparagus', 'gums', 'tomatoes', 'carrots', 'cologne', 'metroid fusion']",10333
7711217,"['cider', 'dessert wine', 'samsung galaxy 10', 'phone car charger', 'iMac', 'red wine', 'chocolate bread']",27647
7352295,"['cake', 'oil', 'strawberries', 'cream', 'yogurt cake', 'sandwich', 'ground beef']",15741
11758746,"['black beer', 'dessert wine', 'light cream', 'chocolate', 'beer', 'french fries', 'ratchet & clank', 'champagne', 'iMac', 'chutney', 'french wine', 'salt']",21196
8658936,"['oatmeal', 'meatballs', 'spaghetti', 'beer', 'cottage cheese', 'escalope']",20350
8868064,"['cake', 'turkey', 'frozen vegetables', 'oil', 'portal', 'muffins', 'iMac', 'razor']",3863
9378123,"['cake', 'napkins', 'grated cheese', 'oil', 'gums', 'ground beef', 'phone car charger', 'body spray', 'tomato sauce', 'green tea', 'tea']",24545
11299840,"['candy bars', 'cake', 'pokemon sword', 'minecraft', 'pet food', 'burgers', 'vacuum cleaner']",14062
3756705,"['cake', 'ketchup', 'oil', 'sparkling water', 'cream', 'mayonnaise', 'yogurt cake', 'cooking oil']",870
5499187,"['ring light', 'samsung galaxy 10', 'pokemon violet', 'strong cheese', 'gums', 'muffins', 'white wine', 'olive oil', 'body spray']",28021
9799325,"['dessert wine', 'spaghetti', 'cottage cheese', 'oil', 'sparkling water', 'pet food', 'iMac', 'burgers', 'megaman zero 4']",19422
1258564,"['tooth brush', 'rice', 'ketchup', 'deodorant', 'pokemon sword', 'fresh bread', 'pokemon scarlet', 'low fat yogurt', 'minecraft']",21223
3078615,"['shallot', 'flax seed', 'shower gel', 'tomatoes', 'carrots', 'trout']",1994
4740601,"['iphone 10', 'frozen smoothie', 'cat food', 'chili', 'champagne', 'escalope', 'blueberries', 'half-life 2', 'phone car charger', 'toilet paper', 'bluetooth headphones', 'fresh tuna']",3440
728504,"['meatballs', 'spaghetti', 'laptop', 'frozen smoothie', 'gadget for tiktok streaming', 'asparagus', 'pokemon sword', 'salmon', 'cauliflower']",22030
8334509,"['chutney', 'shallot', 'spaghetti', 'cooking oil', 'ring light', 'frozen smoothie', 'champagne', 'melons', 'escalope', 'half-life: alyx', 'salmon', 'iMac', 'butter', 'bluetooth headphones', 'french wine']",23382
9700238,"['samsung galaxy 10', 'french fries', 'dog food', 'cologne', 'mint green tea', 'cooking oil', 'vacuum cleaner']",9103
2615686,"['barbecue sauce', 'cake', 'deodorant']",18303
2787374,"['ring light', 'mint green tea', 'avocado']",4985
2853062,"['turkey', 'ratchet & clank', 'babies food', 'minecraft', 'body spray', 'mint', 'ratchet & clank 2']",11858
3802682,"['cake', 'whole wheat rice', 'oatmeal', 'strong cheese', 'oil', 'flax seed', 'shower gel', 'sparkling water', 'whole weat flour', 'muffins', 'yogurt cake', 'iMac', 'chutney', 'cooking oil', 'tea']",1401
9004509,"['strong cheese', 'flax seed', 'champagne', 'minecraft', 'bluetooth headphones', 'fresh tuna']",9742
4389978,"['candy bars', 'cake', 'cooking oil', 'oil', 'pokemon scarlet', 'babies food', 'yogurt cake', 'tomato sauce', 'french wine', 'tea']",23636
9947205,"['mineral water', 'oil', 'deodorant', 'black tea', 'low fat yogurt', 'toilet paper', 'cream', 'pasta', 'babies food', 'ham', 'cologne', 'mint green tea', 'barbecue sauce', 'fresh tuna']",32758
5242065,"['iPad', 'energy bar', 'gadget for tiktok streaming', 'strawberries', 'honey', 'pokemon sword', 'pancakes', 'energy drink', 'ratchet & clank 3', 'burgers', 'cookies']",4705
1487311,"['spaghetti', 'laptop', 'avocado', 'champagne', 'hand protein bar', 'pasta', 'corn', 'blueberries', 'tomato juice', 'bluetooth headphones']",5629
806905,"['iphone 10', 'final fantasy XIX', 'pokemon violet', 'pokemon sword', 'babies food', 'escalope', 'ratchet & clank 2']",6448
8561180,"['iPad', 'spaghetti', 'whole weat flour', 'babies food', 'cookies', 'cooking oil']",3977
10541840,"['soup', 'napkins', 'tomatoes', 'escalope', 'cooking oil', 'tea']",1109
8060785,"['shampoo', 'soda', 'strong cheese', 'french fries', 'champagne', 'babies food', 'minecraft', 'sandwich', 'cookies', 'megaman zero 4', 'cauliflower']",21408
11432544,"['soup', 'tooth brush', 'cologne', 'cake', 'cottage cheese', 'napkins', 'strong cheese', 'oil', 'seabass', 'burgers', 'olive oil', 'cooking oil', 'tea']",23677
4059098,"['final fantasy XIX', 'spaghetti', 'antioxydant juice', 'frozen smoothie', 'fromage blanc', 'sparkling water', 'champagne', 'brownies', 'escalope', 'salmon', 'cookies', 'iMac', 'bluetooth headphones', 'vacuum cleaner']",17978
10999169,"['candy bars', 'whole wheat rice', 'pokemon violet', 'oil', 'gums', 'babies food', 'ratchet & clank 3']",27181
1457520,"['milk', 'avocado', 'pet food', 'asparagus']",22905
9357299,"['iphone 10', 'gadget for tiktok streaming', 'pokemon sword', 'mayonnaise', 'energy drink', 'pancakes', 'brownies', 'metroid prime', 'iMac', 'protein bar', 'metroid fusion']",27205
350273,"['oatmeal', 'spaghetti', 'oil', 'olive oil', 'cooking oil']",28404
3265033,"['tooth brush', 'napkins', 'grated cheese', 'pokemon shield', 'pokemon sword', 'gums', 'minecraft', 'babies food', 'escalope', 'toilet paper']",1289
11301589,"['meatballs', 'asparagus', 'tomatoes', 'green beans', 'salad', 'zucchini']",2447
8310707,"['cider', 'dessert wine', 'bramble', 'ring light', 'laptop', 'pokemon shield', 'chocolate bread', 'white wine', 'french wine']",11695
